,Portfolio,Benchmark,Sector_IT,Sector_Financials,Sector_Energy,Sector_FMCG,Sector_Healthcare
2021-03-31,-0.009400607018218635,-0.013087517712233447,-0.01632819421251768,-0.009438358574705373,-0.019106533309916948,0.011015260691756503,-0.03293580023398843
2021-04-01,0.008184046948393368,0.009689367304218835,-0.019824053035128148,0.010968916266830863,0.022847321262379726,0.028145927088985875,-0.025851779697151654
2021-04-02,0.02236398709180029,0.015854506906374185,0.010843058354021563,0.0067969890342631295,-0.00740372523845654,-0.023160574132993248,0.0419098607122168
2021-04-05,0.008917613642727182,-0.00034032755344276164,-0.02389649487139242,0.007863724678532998,0.0016960985243074337,-0.0073270201121081275,-0.016111216399987097
2021-04-06,0.011075953998930662,0.01185518396316592,0.0446232245284775,-0.007422084981516158,-0.005111795154869978,-0.0027539066518004526,-0.01467562968561454
2021-04-07,0.0031029504370528355,0.004576757565038898,0.0019386236629398554,-0.03185568976542527,0.02177905374609662,-0.029322606149157694,-0.01933381214467135
2021-04-08,-0.0012878159765949016,-0.006838779966124556,0.006836584884205615,0.0169496512314823,0.018545929377338198,0.0131009448173423,0.026455526633803902
2021-04-09,0.011200386699178834,0.0045740314637056235,-0.014303282174487198,-0.0067134285761197695,0.007843724489973948,-0.01498032732780756,-0.02787864547236473
2021-04-12,0.01679960515061879,0.017915885885587415,-0.005287458560911155,-0.012478161764222144,-0.01865886381775897,-0.003695211142430559,0.0009840479022366613
2021-04-13,-0.0015279227437726747,6.996137642445232e-05,-0.00732575221016474,0.01088859480026808,-0.011401887305263852,-0.009172506760757095,-0.005532519432686841
2021-04-14,0.01808068766065765,0.01821758192069962,-0.009429597504887538,-0.005409776691464728,-0.016610716261077373,-0.01637544984567892,0.023923516511227812
2021-04-15,-0.035988810161874205,-0.029228926854383018,0.012047951350411699,0.016390857813418733,-0.036870382079281526,0.0003257866120297405,-0.012275041993756649
2021-04-16,0.0066902306217593716,0.009795688884124841,-0.007742926076607942,0.009740373289799655,0.021429444062970985,-0.004126872774430304,0.009870194493919853
2021-04-19,-0.0024008259605235753,0.001463211454399635,0.01907807421419316,0.010739804919858218,-0.0049696756134946255,-0.007462628215162684,-0.02601823750128157
2021-04-20,-0.006051771083860017,-0.0029142341931510307,0.04916429721648326,-0.020033276948778444,-0.005146934936033521,-0.015075785194438283,0.05191568426368321
2021-04-21,0.00153311840652195,0.0015166598825752337,-0.004926873060095827,0.01867321215511683,0.025329722224235837,0.007297743950373013,-0.004943698468126577
2021-04-22,-0.02214753476785325,-0.022060722645108964,0.003260811658021127,0.004398798812728247,-0.00743102172950933,0.03577937565813891,0.0006744318635660537
2021-04-23,0.004165979716995798,-0.0020146546034529415,0.007413853946537828,-0.00506840910054048,-0.013485870816607542,0.003462652325378097,0.037908878973441446
2021-04-26,0.0008376886606467418,0.004525466423082692,0.033593990191309084,0.002629130777225156,-0.0032573260508946683,0.021742384579365785,-0.012795108126485348
2021-04-27,0.02211228515247379,0.01723393378971655,-0.0010347703408962947,-0.02619351656445162,-0.018339920891008783,-0.029203749980918098,0.03819454034196353
2021-04-28,-0.006447053790211509,-0.005400441421594812,-0.014679836775198837,0.006612005463792474,0.006196693295723658,0.0038442499492490354,-0.00883182083359907
2021-04-29,-0.009244318303533587,-0.008691265280275176,-0.022674954883678163,-0.014979553251178382,-0.005731154261151127,-0.022951598840959944,0.01567087405243805
2021-04-30,-0.0026952165535170667,-0.005213199620522439,-0.0005838678490222612,-0.019833799764890272,-0.007950697624365502,-0.031054778152381113,-0.012478610536733764
2021-05-03,0.006987145581892927,0.010855874846454325,-0.007721064197170156,-0.022381634182997358,-0.009389840742327757,-0.015308698937526956,-0.03019911161353018
2021-05-04,0.006023075621383502,0.004203877673602115,0.03722303465004712,0.017182915148061778,-0.0012883809618740125,0.02592212873698807,0.009854852084483395
2021-05-05,-0.00506208797928189,-0.0055307256109516124,0.03283268699986112,-0.008972034652078673,0.0018629946377748043,0.020758141665467845,0.014951634852107985
2021-05-06,0.008660071063786561,0.0062960961222751285,-0.018434138609212454,0.023504710542670594,-0.008161733510019552,0.00566411446938649,-0.029290850672254003
2021-05-07,0.0028918333955776704,0.0015769464196012562,-0.012517874232441644,-0.007568728229895236,-0.005483696745180748,-0.032245535841777466,-0.0064698667079003186
2021-05-10,0.02193313753047208,0.011459592277584215,0.0018248502429082996,-0.025159342306375124,-0.0008780820589864484,-0.003714218220919791,0.027638914615328566
2021-05-11,-0.01033015537867349,-0.007484343353365053,0.026020182684924394,-0.01628813170683444,-0.00255417390784662,0.006917204056899314,0.014051659020096304
2021-05-12,-0.005445729233404966,-0.003239149040726452,0.0015185005039314297,0.01903157844089542,0.0009924302839213642,0.004223725130690347,-0.008464085143629816
2021-05-13,-0.0065815899973623235,-0.003969898067646043,-0.011356615965921668,-0.0018645798546381243,-0.010764792202508698,-0.0388870815185787,-0.013040615410286175
2021-05-14,-0.019066978064800247,-0.016118509207166003,-0.0006002825056451464,-0.007756199750440655,0.017164676866367884,-0.018531264548814902,0.044548002433806785
2021-05-17,0.0015553893208828614,0.0038338788102322413,-0.011013724263088394,0.0028788222479370334,0.002084718374610021,-0.0008918099776569332,-0.03225528846261494
2021-05-18,0.008443524182631482,0.0034362790274630435,0.011490635161310683,0.008010326903494586,-0.007893806565262182,0.011925500815906027,-0.0008629580103908484
2021-05-19,0.006322262277095882,0.000534171624544174,-0.012486312461110802,0.017253641185268342,0.006197165880755997,-0.04640908861998754,-0.03265715135345012
2021-05-20,-0.004496586566220631,-0.0021837775910360045,-0.008855564446088761,0.022225027226154583,-0.0007592346775883187,-0.002985005072412863,0.0302190020112317
2021-05-21,-0.019601292696952394,-0.015572605222762435,0.02171858025553116,-0.004925641560407073,-0.02832645909147469,0.003530148190172914,0.0003150451343796757
2021-05-24,-0.002543125808987668,-0.00429347915609368,-0.013571001811879395,-0.019434068398712596,0.006140160706087398,0.018614613395986718,0.0045067192237261315
2021-05-25,-0.005709845314155859,-0.003409826872759099,-0.025961817422987313,-0.005731880681522502,-0.016460038347068807,0.015268053180523248,0.06311212357064774
2021-05-26,-0.006440725265574758,-0.008620778681868457,0.002212859354868084,0.0043842341465261505,0.015999080595551076,0.01291354435575606,-0.012948930710921585
2021-05-27,-0.0005291913111632028,-0.001352617594222363,-0.00611395817816675,-0.013994397508881977,-0.0035398000029893927,-0.01660179267065267,0.04003124416416858
2021-05-28,-0.0006730300019315858,0.0050576965511354875,0.00982585160502665,-0.013895179948818222,0.013434865003081112,-0.04025787420603968,-0.008362671896189767
2021-05-31,0.029226090579362204,0.021863528280644647,0.006280189381687549,0.005638075521167102,-0.00999311868608562,-0.007915119008298478,-0.004806163994279012
2021-06-01,0.009841378419068986,0.002455716806973161,-0.00010734112994064402,-0.00025431184646924616,0.001637868617007123,0.021860095012765396,0.06015513439559642
2021-06-02,0.0011945745950673156,0.003396537407275982,-0.0006398010048068855,0.0009686287767262964,0.020580983177316946,0.03022514397658081,-0.0031678826635410124
2021-06-03,-0.0018577853669666914,-0.000367946863416985,-0.01297672037115144,-0.010912418416077018,-0.003992763000178343,0.015645750577698916,-0.030613872155371414
2021-06-04,-0.021121834921032263,-0.021280630060282822,0.001999935588434551,-0.0029832159335090175,-0.00933857431237435,0.009642216292647684,0.006853558888010376
2021-06-07,0.00160152119602292,0.0001755513873426099,0.016587774989006012,-0.013400928240043327,0.011357848378410867,0.008581142610368105,-0.003431340411337817
2021-06-08,0.003930635876183649,0.0011591368629783314,-0.017320292310320718,0.013842286583857428,0.011035920501918877,-0.011396425681204542,0.008780374247493575
2021-06-09,0.03794725045302903,0.028406730684379575,0.0003775160326638821,0.016020188230390316,-0.008639733358646958,-0.00230047539179991,-0.0025459647789450035
2021-06-10,-0.0024186505670639883,-0.0017049778442408284,0.019459938462824542,-0.027243836981849394,-0.03250666149942262,0.036109266928952936,0.05059468149365092
2021-06-11,0.0009763628446836556,0.003895415946164182,0.009716317123373742,-0.013480171763047853,-0.009657625983382984,-0.019646543155841547,0.013070276794160758
2021-06-14,-0.005351186028624618,8.259600387467781e-05,0.02441587907775218,-0.021993804528850337,0.011728614275150028,0.03495021040964801,-0.023840902776958814
2021-06-15,-0.016258496606501808,-0.01277537288199925,-0.009910546428027942,-0.009283748736224597,-0.012398823277755334,-0.006398810038408514,0.0032936005760957118
2021-06-16,0.014053169507049273,0.01343458316112322,-0.03299378563273009,-0.0007766087978920769,0.0002944890700542569,0.028772928835815524,-0.01761247263024696
2021-06-17,0.016710021665223358,0.009002309649321073,0.004144492216094709,-0.02128985301070855,-0.010446072999209396,-0.02955799684353867,-0.005127417729024508
2021-06-18,0.00792685203264442,0.00944564966611812,0.007104683843206898,-0.013365293294219892,-0.031621333906498204,0.012984698283112713,-0.02011915851418003
2021-06-21,-0.009352541842629248,-0.0098352940271904,0.025493581486658836,-0.014597966650518891,-0.010745029908147788,-0.015253164218807116,0.04814194272762937
2021-06-22,0.01721517548798317,0.016382382850389617,0.02219778470042167,0.0035882551688530247,0.011658386233316251,-0.029738443049008977,-0.015163825694992568
2021-06-23,-0.011357333619692433,-0.015419306469380807,0.010288898497564376,0.001517377543889079,-0.03889888961396969,0.005141688300138353,0.01602978734230718
2021-06-24,0.01767414544684286,0.007130524441888849,0.014468998908489135,-0.010360509951334612,0.004665241939949978,0.022027470913198354,-0.0068413333421421755
2021-06-25,0.02453519378485381,0.02531362266397144,-0.0030306755226110153,0.0031311095833482447,-0.019227014718865322,-0.017562520562286608,-0.025728617027776946
2021-06-28,-0.0131716002046301,-0.010755435727545039,-0.021811574506139762,-0.007732067884446616,0.0105837445942665,-0.03152640108540467,0.004947273901693802
2021-06-29,-0.001986264734831088,-0.005945022211878529,0.002628361241808941,-0.003602639891714902,0.012342591016424114,-0.0014846095136800102,0.009540359209632806
2021-06-30,0.004493368322105338,0.0016061307468904886,0.018439527337121522,0.025602635537179192,-0.0023802409653583805,-0.0013904721803260243,0.01311304674132497
2021-07-01,0.0019718732084575506,-0.0052326868322396785,0.012475732335923044,0.020602862264085385,-0.002342368895415006,0.01218230271829529,-0.05884180573180226
2021-07-02,-0.015546936305265179,-0.01710668011993725,0.015719795829764596,-0.019036681593022884,-0.012919258341387746,0.02074914821520787,-0.027457620179579235
2021-07-05,-4.1500671607249935e-05,0.0012536215354056273,-0.007344007997549967,0.012934405524010081,-0.021876894097167702,-0.0007922681853439232,0.022137319407204408
2021-07-06,-0.009705677092893997,-0.01156920142383649,-0.0043785175739010015,0.012659097335192025,0.02868522928102155,0.040089454304540875,-0.02041699620152456
2021-07-07,0.01065271447588155,0.005846223880176038,0.009314140219002096,-0.01676468221305744,-0.013894538808997972,0.005263392969409504,0.005067047951197109
2021-07-08,-0.0070852616250143535,-0.009949100408732274,-0.009515018108157627,0.012769922458264823,0.02652071474104445,-0.006919692069622455,-0.0279819587871598
2021-07-09,0.02106179563242099,0.018050794693930207,-0.008952111625450936,0.023567835632664767,-0.013801985873903728,-0.03392926839003456,0.01702595571165759
2021-07-12,-0.004479256575202457,-0.008405067059927765,0.005923880128686017,-0.016378525930758902,0.009200752039166395,-0.0051313451139391435,0.02154271585345443
2021-07-13,0.0014221213867969987,-0.003175643861286449,0.014386995852454607,-0.013299874198242117,-0.01842527610397552,-0.006705356821913786,0.017032941258725766
2021-07-14,0.01579364014344758,0.00970060866660228,-0.00317157827099057,0.015756110998305234,0.009170926957907126,0.020977801520170803,0.02383396397641888
2021-07-15,-0.01148031932554126,-0.0134804990050142,-0.020789154961539352,0.004552621496429444,-0.004932527950249815,0.010349784163886622,0.03585363888822835
2021-07-16,0.002619003648968598,0.0030553437055913677,-0.012975723379396155,0.008756462383928573,-0.00471538677541616,-0.024702239437540432,-0.026082888220981065
2021-07-19,0.016728905776609283,0.015297796144296105,0.004199708773331104,0.005590048401292833,0.01061001013005671,0.004153660842363137,-0.017364590886562087
2021-07-20,-0.013733102993697715,-0.01775095613247259,0.003977562859230753,0.006342387452885595,-0.00731727413526039,0.0148127541797233,0.020779789436480005
2021-07-21,-0.0004901488748294547,0.002569741647385153,0.004886488627747605,-0.01944044128767158,-0.023248480993083163,0.03309823372170992,0.026043226711112213
2021-07-22,0.005148191911083215,0.0034229843773586005,0.010006473203768695,0.01620139167518624,0.013123141712161498,0.019423571776761746,-0.014778321219979632
2021-07-23,0.008314299826168594,0.009341228567726626,0.0005824186864077742,0.01803727803823477,-0.018559725691129878,0.016719556365030263,-0.016351476549942012
2021-07-26,-0.014032643471521482,-0.01354951223107222,0.005321925880964506,-0.0029680514962799687,0.0090566727717116,0.001758970376448015,-0.014277724068100288
2021-07-27,-0.010028026638928073,-0.014496380160687949,-0.0003469866359473679,-0.0001766045439062715,0.016639792127130335,0.008766289338266892,-0.03583313814180412
2021-07-28,0.0075579354683297465,0.006394451539890527,0.021477252769390335,-0.02251298786268319,-0.005761584601709047,0.027151953807811376,-0.028284778473486923
2021-07-29,0.004300975420567235,0.0038436801415024377,0.026662163697809264,0.008197591016632097,0.020117658346166085,-0.027977362934290782,-0.027739185900734948
2021-07-30,-0.0018777214420875074,0.0033165124213972294,-0.02126122762787846,0.009065483210825008,0.008479672064213392,-0.006984012990264327,-0.006176698213059095
2021-08-02,0.007689150463690677,0.004404543924015919,-0.004190307032769955,-0.00045759136374342636,-0.011083590340531782,-0.016017431187542775,0.006602863523865998
2021-08-03,-0.004934991540097432,-0.0072345650895493455,0.0010744572591931843,0.01735806184239397,0.02375699269830978,0.008570755656261397,0.010281907797377346
2021-08-04,0.011997568829521875,0.0031096998637475766,-0.004403524947172502,-0.004539891692524152,-0.018489476597563365,0.026740285626538064,-0.011028146893588307
2021-08-05,0.002837538101654252,0.003799319963905882,0.03325427136872579,0.008953600651430922,-0.005781627930158713,-0.012268653324449827,-0.01047222544036264
2021-08-06,-0.007049016513597668,-0.007623793241541432,0.004570524641552587,-0.014833802642421144,-0.002951149853423346,-0.050554576638943444,0.003273573787098899
2021-08-09,0.02379058892976271,0.02163208487195677,-0.014247558905554826,0.00012256109627551846,0.010530280452037808,-0.008324337659747718,-0.033365597947335464
2021-08-10,0.012530576521194645,0.005848950783595874,0.011380306107496506,-0.002141693063913458,0.019005978247320296,0.019978002010645007,0.022179978943048236
2021-08-11,-0.013985334603381555,-0.013031921479236977,0.005430127359502821,0.0038591299447218487,0.017965361870344133,0.011954087075866144,0.029553271609680347
2021-08-12,0.009512300251168579,0.00792080863687823,0.006037423388458732,-0.005072159625801917,0.004193139652437066,0.00961756719427653,-0.013675254428752701
2021-08-13,-0.008593492762704286,-0.010575660838986211,0.03352765140558764,-0.0014978361310369968,-0.004179692611312502,-0.005501405170710609,-0.008536951903022911
2021-08-16,0.01069673712220707,0.009400891000206245,0.0068892196400755865,0.012879072513469125,-0.029857403249428992,-0.026829921883981468,0.028601524589093
2021-08-17,0.012587731595849114,0.013613429499701093,-0.0050753274987735296,-0.006081710210176312,-0.021354647674810795,0.011477243262789347,-0.0023073960120274213
2021-08-18,-0.008415220887901234,-0.008829472322723375,-0.0352700314626419,-0.02364614412303402,0.029824203807090954,-0.017334947442342267,0.013783064950012395
2021-08-19,0.016343733535288396,0.011399849006175453,-0.002547622388050159,0.026745734793270515,-0.03002498278160723,0.04710461707947654,-0.0016118771782501495
2021-08-20,0.001387824435531977,0.005156686241724893,0.024351837869083657,0.021218361831871764,-0.012555915667532095,0.012655986858299847,0.03568188089625966
2021-08-23,0.010898594133309833,0.009797476530816427,-0.0011905567610651468,-0.01892679560340743,0.0194906053566556,-0.01192010880129363,0.011562426910660397
2021-08-24,0.02036187316264497,0.02198380127908246,-0.040476239445775816,0.010831972620833108,0.003959987253670809,-0.012576313883389386,0.012864873910880394
2021-08-25,0.002437989911710259,-0.0023062492222420856,-0.008634834664585849,-0.00707584403533663,0.01589304977934492,-0.0015080815801000946,0.013286778431429934
2021-08-26,-0.014487275542475326,-0.008070374288290768,0.018624450410504294,0.004432382038930526,0.009493757164233353,-0.004636952005851675,-0.01208120178046722
2021-08-27,-0.012246775167487973,-0.00960995510263495,0.010454780509488323,0.0048938887515895405,0.024889172044330856,0.024319549121651157,-0.01000287925365263
2021-08-30,-0.007624727509999622,-0.008774228656783605,-0.01487845121276771,-0.0030433812824874522,0.005383884136313998,0.004456001697794385,0.01787752394269921
2021-08-31,0.0059234974268478485,-0.0003980607328138978,-0.009858304843194138,-0.01129184581908981,0.01149750896047714,-0.015143464238245773,0.0033358125348576847
2021-09-01,0.004378078815968472,0.004344490267519375,-0.007032355467965877,-0.0098921026550975,-0.011555129159440113,0.04083533455092196,-0.026162896945203226
2021-09-02,0.0016528146754833687,0.0036135692408486506,-0.011639494678178557,-0.013280191294831524,0.010216464167307985,0.001528877329333027,0.04284824048759326
2021-09-03,0.017952338602452215,0.009855566900309308,-0.03663016009572641,-0.012013402226689939,-0.0061043307827495985,0.016890199916662053,0.022601443895609766
2021-09-06,-0.005057891546129581,0.0006236180725431585,0.014436107644928265,-0.0005324739630258063,-0.007050889440868282,-0.012508877733982397,0.0013273466929752138
2021-09-07,0.009089744859306892,0.016957717720402037,0.023457669512904823,-0.010270758389275296,0.015339505816673718,0.008228370193334115,-0.005710756245328985
2021-09-08,-0.0008115498562684534,-0.0025247359389017733,-0.027283983084630016,0.01071702369586439,0.015454127612453834,0.007118098394397366,0.0049704958980621656
2021-09-09,0.030957158306653444,0.03132000964257029,0.023216219655290395,0.022806802168544544,0.02852490919676351,-0.0398660580954109,0.012183165931014529
2021-09-10,0.003943554736220293,0.007570591357502919,-0.0014072722262897497,-0.008233157097143846,0.027442143881353877,0.04350043300967094,-0.04551292134937467
2021-09-13,-0.006792424910485359,-0.009243062646712239,0.022873971287519158,0.004070786380625646,0.015714802501782404,0.028030245018417378,0.048260278941964094
2021-09-14,-0.011195350603945024,-0.011666589084185618,0.001169997602415528,0.007978831600252138,-0.028104175650861988,-0.008003558778054672,-0.017392016448763835
2021-09-15,0.004067309669737873,0.005946913441256863,0.0029542068879438443,0.007563181013696292,0.030837970787842665,-0.023056239614631865,0.0004330825878947277
2021-09-16,-0.007202373822943566,-0.002057639340595303,0.0072850137042497105,0.0016166389404460516,0.015725642109149923,0.007896306513942707,0.0012649245592652324
2021-09-17,0.012569999237537786,0.008572195090525836,-0.013967744828640062,0.011627372569099249,-0.012246421413732805,0.0023271054343210217,0.045647530749178065
